# row 1-3: TCRa [const, hinge, var], row 4-6: ditto for TCRb
# Rank  1 singular_val=  0.485E+03
   -0.1294951861E+00    0.6480452942E-01   -0.1626607152E-02
# Rank 14 singular_val=  0.195E+02
    0.2194641283E-01   -0.1669756400E-02   -0.5343650863E-01
   -0.1269259203E-01   -0.2781600070E-01   -0.2324370511E-02
    0.5462573523E-01    0.6645754179E+00    0.3513160390E+00
    0.3054522102E-02    0.2787917494E-01    0.6468822709E-01
    0.1252974747E-01    0.2796646246E-01   -0.3129013660E-01
    0.2382855039E+00   -0.5512753165E+00   -0.2451094945E+00
# Rank 15 singular_val=  0.168E+02
    0.3303499396E-02   -0.4772234376E-01   -0.7998909252E-01
    0.1076927550E-01   -0.6353460273E-02    0.6091981462E-02
   -0.4557787337E+00   -0.3086525488E+00   -0.2196568482E+00
   -0.2182284944E-01    0.7060204415E-01    0.9787533625E-01
   -0.5882057507E-01   -0.3943546301E-01    0.3270010172E-01
    0.7267088802E+00   -0.2773614998E+00    0.1170905443E+00
# Rank 16 singular_val=  0.141E+02
   -0.9229482677E-02    0.1884164305E-01   -0.8664612035E-02
   -0.1265595251E-02   -0.6926694281E-02    0.2128195649E-02
   -0.1307998624E-01   -0.1344110260E+00    0.6486638607E+00
    0.1110881083E-01   -0.1658434193E-01   -0.7685137289E-03
   -0.9987895630E-02    0.5516408366E-02    0.1940936278E-02
   -0.2130433369E-01   -0.8947162857E-01    0.7425876175E+00
# Rank 17 singular_val=  0.110E+02
    0.1167082384E-01   -0.1083143843E-01   -0.2017290910E-01
   -0.4077150703E-03   -0.2468523538E-02    0.3517034355E-02
   -0.4669303860E+00    0.5667023744E+00    0.7659921068E-02
   -0.5013812703E-02    0.6213810872E-02    0.2592650520E-01
   -0.2321141915E-01   -0.1948834531E-01    0.2084953658E-01
    0.1548128821E+00    0.6367669098E+00    0.1689920922E+00
# Rank 18 singular_val=  0.981E+01
    0.1664971573E-02    0.9370276666E-02   -0.2899271812E-02
   -0.9118612543E-02    0.2334302511E-02   -0.8837413069E-03
    0.7400579688E+00    0.6252010756E-01   -0.4682643715E-01
    0.1761953407E-02   -0.1272670763E-02    0.2922201542E-02
   -0.1318971125E-01   -0.6952079000E-02   -0.1308286632E-02
    0.5764276623E+00    0.3150814055E+00    0.1193396323E+00
