# row 1-3: Va, row 4-6: Vb
# Rank  1 singular_val=  0.195E+02
    0.2057269063E+00    0.5188077932E+00    0.2143545320E+00
   -0.1343448197E-01    0.2507773153E+00   -0.5503422685E+00
   -0.4289939256E-01   -0.7032335445E-01   -0.1130067734E+00
   -0.7902321815E-01    0.3001590240E+00    0.1736484420E+00
   -0.8322049206E-02    0.1010019694E+00   -0.2346056099E+00
   -0.2262120138E-01    0.1477299196E+00   -0.2071816624E+00
# Rank  2 singular_val=  0.124E+02
    0.6855184657E-01    0.1500331788E+00    0.7032480983E-01
    0.3881377641E+00   -0.1382596376E+00   -0.1775494775E+00
    0.1939355942E+00    0.3359305780E+00    0.1442377555E+00
    0.4190668705E+00   -0.3702690368E-01    0.2275794435E-02
    0.1634643898E+00    0.6455535598E-01    0.4780571383E+00
    0.3041207584E+00   -0.6960865973E-01   -0.2480626981E+00
# Rank  3 singular_val=  0.766E+01
   -0.3291249542E+00   -0.7301718268E-01   -0.7531399607E-01
    0.1386025611E+00   -0.1754652230E+00    0.2171726747E+00
    0.1333893556E+00    0.2470081087E+00   -0.1563288912E+00
   -0.3234247051E+00    0.3373572058E+00    0.1807460341E+00
    0.1809887523E+00    0.4556727180E+00   -0.2760408863E+00
    0.2628610623E+00   -0.6705063167E-01   -0.1974804312E+00
# Rank  4 singular_val=  0.627E+01
   -0.1998800127E+00    0.3386394100E+00    0.8471892603E-01
    0.2073543944E+00   -0.2819909231E-01   -0.2052053357E+00
    0.1434844083E+00    0.2792443923E+00   -0.2428835687E+00
   -0.3139202894E+00   -0.3744899076E+00   -0.2426970570E+00
   -0.8227128208E-02   -0.6578839455E-02   -0.3804292693E-01
   -0.4467944433E-01   -0.2653425169E+00    0.4723182201E+00
# Rank  5 singular_val=  0.488E+01
   -0.5403145387E+00    0.1765938787E+00   -0.2317562037E-01
   -0.1297377304E+00    0.2328609720E-01    0.1094939122E+00
    0.2679099095E-01    0.7799627061E-01   -0.5593189283E+00
    0.3398803858E+00    0.6378242264E-01    0.5995671601E-01
   -0.1243003392E+00   -0.2665059680E+00    0.1164900319E+00
   -0.1617089098E+00    0.2251852043E+00   -0.1650758995E+00
# Rank  6 singular_val=  0.189E+01
    0.6705812912E-01   -0.5917190050E-01   -0.3299360450E-01
    0.4006906775E+00   -0.2534777235E+00    0.6733614590E-02
    0.1965419569E+00    0.3392168494E+00    0.2602592738E+00
   -0.2260941463E-01    0.1420474009E+00    0.7771357350E-01
