# ndata=  8  nbond_tot= 223  nfrm=  67510
# input file: input_hamming_WTlow.dat
# col0: time(ns), col1: Hammng dist from t=0
# col2: Hamming dist from contacts with occ higher than 0.8 during first 2500 frames
# Number of high-occ bonds for col2: 19
    0.000      0      0
    0.020     14      0
    0.040     13      1
    0.060     13      1
    0.080     13      0
    0.100     17      1
    0.120     13      0
    0.140     15      0
    0.160     19      2
    0.180     16      1
    0.200     15      2
    0.220     10      0
    0.240     17      1
    0.260     17      0
    0.280     14      1
    0.300     13      1
    0.320     16      0
    0.340     13      1
    0.360     14      0
    0.380     14      0
    0.400     16      1
    0.420     20      0
    0.440     20      0
    0.460     16      0
    0.480     19      1
    0.500     16      0
    0.520     17      0
    0.540     16      0
    0.560     20      2
    0.580     15      1
    0.600     17      0
    0.620     14      0
    0.640     13      0
    0.660     18      1
    0.680     18      0
    0.700     12      0
    0.720     16      0
    0.740     16      0
    0.760     18      0
    0.780     16      1
    0.800     21      2
    0.820     19      1
    0.840     20      1
    0.860     18      0
    0.880     21      2
    0.900     18      0
    0.920     20      0
    0.940     19      2
    0.960     17      2
    0.980     15      0
    1.000     18      0
    1.020     17      2
    1.040     18      0
    1.060     19      0
    1.080     18      2
    1.100     16      0
    1.120     18      1
    1.140     19      1
    1.160     15      1
    1.180     12      0
    1.200     13      0
    1.220     17      0
    1.240     16      0
    1.260     22      1
    1.280     19      0
    1.300     21      0
    1.320     17      2
    1.340     14      0
    1.360     19      1
    1.380     17      0
    1.400     19      2
    1.420     16      1
    1.440     14      1
    1.460     17      0
    1.480     19      3
    1.500     12      1
    1.520     14      0
    1.540     21      0
    1.560     21      2
    1.580     24      1
    1.600     14      0
    1.620     19      0
    1.640     20      1
    1.660     16      0
    1.680     16      0
    1.700     19      3
    1.720     16      0
    1.740     14      0
    1.760     22      3
    1.780     21      2
    1.800     18      1
    1.820     18      1
    1.840     21      1
    1.860     15      1
    1.880     17      2
    1.900     17      1
    1.920     18      1
    1.940     20      2
    1.960     20      1
    1.980     18      2
    2.000     17      1
    2.020     12      2
    2.040     14      1
    2.060     17      1
    2.080     15      0
    2.100     15      0
    2.120     18      1
    2.140     19      1
    2.160     17      0
    2.180     21      0
    2.200     19      1
    2.220     20      1
    2.240     21      1
    2.260     16      2
    2.280     18      2
    2.300     18      1
    2.320     17      1
    2.340     16      1
    2.360     20      1
    2.380     17      0
    2.400     15      0
    2.420     15      0
    2.440     14      0
    2.460     15      0
    2.480     19      2
    2.500     16      0
    2.520     17      0
    2.540     21      2
    2.560     16      1
    2.580     18      1
    2.600     14      1
    2.620     17      1
    2.640     13      0
    2.660     16      1
    2.680     15      0
    2.700     15      0
    2.720     15      0
    2.740     14      2
    2.760     17      0
    2.780     15      0
    2.800     14      0
    2.820     18      1
    2.840     18      1
    2.860     17      0
    2.880     14      1
    2.900     18      1
    2.920     16      1
    2.940     17      0
    2.960     16      1
    2.980     14      0
    3.000     13      0
    3.020     13      0
    3.040     15      2
    3.060     17      0
    3.080     15      0
    3.100     12      0
    3.120     20      0
    3.140     18      0
    3.160     20      0
    3.180     16      0
    3.200     16      1
    3.220     17      2
    3.240     13      0
    3.260     14      0
    3.280     16      0
    3.300     15      1
    3.320     15      2
    3.340     18      2
    3.360     14      1
    3.380     17      1
    3.400     16      0
    3.420     13      0
    3.440     12      0
    3.460     16      0
    3.480     15      0
    3.500     15      0
    3.520     13      0
    3.540     13      0
    3.560     16      2
    3.580     21      1
    3.600     18      1
    3.620     15      1
    3.640     20      1
    3.660     17      1
    3.680     16      0
    3.700     20      2
    3.720     14      1
    3.740     19      1
    3.760     16      0
    3.780     22      0
    3.800     14      1
    3.820     17      0
    3.840     19      1
    3.860     16      0
    3.880     16      0
    3.900     16      0
    3.920     17      0
    3.940     15      0
    3.960     17      0
    3.980     17      2
    4.000     14      0
    4.020     16      1
    4.040     15      0
    4.060      9      0
    4.080     16      1
    4.100     13      1
    4.120      9      0
    4.140     16      1
    4.160     18      0
    4.180     12      0
    4.200     17      0
    4.220     16      0
    4.240     17      0
    4.260     13      1
    4.280     18      1
    4.300     18      1
    4.320     20      1
    4.340     15      0
    4.360     17      1
    4.380     19      2
    4.400     16      0
    4.420     16      0
    4.440     16      1
    4.460     14      0
    4.480     18      0
    4.500     17      0
    4.520     17      2
    4.540     18      3
    4.560     19      1
    4.580     18      1
    4.600     16      1
    4.620     19      1
    4.640     20      1
    4.660     20      1
    4.680     18      1
    4.700     17      1
    4.720     20      1
    4.740     15      1
    4.760     18      0
    4.780     16      0
    4.800     17      1
    4.820     18      0
    4.840     15      2
    4.860     19      1
    4.880     19      0
    4.900     20      1
    4.920     14      0
    4.940     14      0
    4.960     18      1
    4.980     16      0
    5.000     18      1
    5.020     21      2
    5.040     16      0
    5.060     18      0
    5.080     18      1
    5.100     19      0
    5.120     18      1
    5.140     17      0
    5.160     20      2
    5.180     13      1
    5.200     19      1
    5.220     18      1
    5.240     18      1
    5.260     25      2
    5.280     20      1
    5.300     18      2
    5.320     23      1
    5.340     15      1
    5.360     20      1
    5.380     20      1
    5.400     19      0
    5.420     22      0
    5.440     13      1
    5.460     13      0
    5.480     15      1
    5.500     16      2
    5.520     17      1
    5.540     18      1
    5.560     17      1
    5.580     19      1
    5.600     17      2
    5.620     20      1
    5.640     19      0
    5.660     18      1
    5.680     17      1
    5.700     20      4
    5.720     15      2
    5.740     17      2
    5.760     18      1
    5.780     17      1
    5.800     20      2
    5.820     20      4
    5.840     18      2
    5.860     17      2
    5.880     18      2
    5.900     15      1
    5.920     14      2
    5.940     18      3
    5.960     25      3
    5.980     16      2
    6.000     20      1
    6.020     15      0
    6.040     18      1
    6.060     20      2
    6.080     21      1
    6.100     21      3
    6.120     19      2
    6.140     17      0
    6.160     19      2
    6.180     22      3
    6.200     19      1
    6.220     17      2
    6.240     18      1
    6.260     22      2
    6.280     16      1
    6.300     18      1
    6.320     16      2
    6.340     16      0
    6.360     17      0
    6.380     16      0
    6.400     20      3
    6.420     18      1
    6.440     19      2
    6.460     20      0
    6.480     16      1
    6.500     19      1
    6.520     19      1
    6.540     23      1
    6.560     19      1
    6.580     18      1
    6.600     18      1
    6.620     17      1
    6.640     15      1
    6.660     13      0
    6.680     13      0
    6.700     15      0
    6.720     15      0
    6.740     14      2
    6.760     11      0
    6.780     14      0
    6.800     18      0
    6.820     16      0
    6.840     14      0
    6.860     16      0
    6.880     15      0
    6.900     16      0
    6.920     19      1
    6.940     18      1
    6.960     19      1
    6.980     19      1
    7.000     18      1
    7.020     14      0
    7.040     14      0
    7.060     16      1
    7.080     13      0
    7.100     19      0
    7.120     17      0
    7.140     15      0
    7.160     20      2
    7.180     11      0
    7.200     19      0
    7.220     18      0
    7.240     21      2
    7.260     21      0
    7.280     18      1
    7.300     15      0
    7.320     15      2
    7.340     14      0
    7.360     13      0
    7.380     16      0
    7.400     17      0
    7.420     19      0
    7.440     18      1
    7.460     19      1
    7.480     16      0
    7.500     17      1
    7.520     17      2
    7.540     19      1
    7.560     17      1
    7.580     18      1
    7.600     17      1
    7.620     16      1
    7.640     18      1
    7.660     23      1
    7.680     16      0
    7.700     20      1
    7.720     18      0
    7.740     19      1
    7.760     19      0
    7.780     15      0
    7.800     18      4
    7.820     15      1
    7.840     19      1
    7.860     22      0
    7.880     15      0
    7.900     14      1
    7.920     17      0
    7.940     20      0
    7.960     16      0
    7.980     18      1
    8.000     16      0
    8.020     21      0
    8.040     20      0
    8.060     13      0
    8.080     21      0
    8.100     18      0
    8.120     20      1
    8.140     18      0
    8.160     19      0
    8.180     20      0
    8.200     17      0
    8.220     20      0
    8.240     12      0
    8.260     20      0
    8.280     21      1
    8.300     18      1
    8.320     22      0
    8.340     16      0
    8.360     20      0
    8.380     16      0
    8.400     17      0
    8.420     18      0
    8.440     21      1
    8.460     16      1
    8.480     22      1
    8.500     22      0
    8.520     22      0
    8.540     20      2
    8.560     16      1
    8.580     24      1
    8.600     16      1
    8.620     20      1
    8.640     20      1
    8.660     18      0
    8.680     18      1
    8.700     17      0
    8.720     20      2
    8.740     15      1
    8.760     19      1
    8.780     19      0
    8.800     22      0
    8.820     18      0
    8.840     14      2
    8.860     17      1
    8.880     15      0
    8.900     21      0
    8.920     16      0
    8.940     15      0
    8.960     18      1
    8.980     18      1
    9.000     14      1
    9.020     14      1
    9.040     16      0
    9.060     16      1
    9.080     17      0
    9.100     14      0
    9.120     18      0
    9.140     14      1
    9.160     11      0
    9.180     19      0
    9.200     13      1
    9.220     20      2
    9.240     16      0
    9.260     16      1
    9.280     20      1
    9.300     13      0
    9.320     15      0
    9.340     19      0
    9.360     14      0
    9.380     21      1
    9.400     18      0
    9.420     17      0
    9.440     18      0
    9.460     15      1
    9.480     19      1
    9.500     18      0
    9.520     19      1
    9.540     15      0
    9.560     22      0
    9.580     16      0
    9.600     20      0
    9.620     20      0
    9.640     17      0
    9.660     24      3
    9.680     15      0
    9.700     18      1
    9.720     19      1
    9.740     19      2
    9.760     22      2
    9.780     17      1
    9.800     20      2
    9.820     16      0
    9.840     17      1
    9.860     20      2
    9.880     15      0
    9.900     14      0
    9.920     18      1
    9.940     12      2
    9.960     15      0
    9.980     20      0
   10.000     19      0
   10.020     21      2
   10.040     17      1
   10.060     17      1
   10.080     17      2
   10.100     21      2
   10.120     19      0
   10.140     17      0
   10.160     18      2
   10.180     19      2
   10.200     20      0
   10.220     18      0
   10.240     17      0
   10.260     21      2
   10.280     16      1
   10.300     18      0
   10.320     13      1
   10.340     16      0
   10.360     19      2
   10.380     12      1
   10.400     15      1
   10.420     13      0
   10.440     13      0
   10.460     18      0
   10.480     16      0
   10.500     16      1
   10.520     16      0
   10.540     20      2
   10.560     18      2
   10.580     17      1
   10.600     19      2
   10.620     18      0
   10.640     13      0
   10.660     16      0
   10.680     14      2
   10.700     18      0
   10.720     13      0
   10.740     13      1
   10.760     13      0
   10.780     18      0
   10.800     12      1
   10.820     16      1
   10.840     16      1
   10.860     13      0
   10.880     11      0
   10.900     13      1
   10.920     12      0
   10.940     14      2
   10.960      9      0
   10.980     13      1
   11.000     11      0
   11.020     12      0
   11.040     14      1
   11.060     15      0
   11.080     15      1
   11.100     12      0
   11.120     14      0
   11.140     15      1
   11.160     15      1
   11.180     15      1
   11.200     14      2
   11.220     14      1
   11.240     15      1
   11.260     14      2
   11.280     13      1
   11.300     12      0
   11.320     18      0
   11.340     13      0
   11.360     14      0
   11.380     16      1
   11.400     15      0
   11.420     18      0
   11.440     12      0
   11.460     11      0
   11.480     11      2
   11.500     12      0
   11.520     13      1
   11.540     13      0
   11.560      9      0
   11.580     16      0
   11.600     14      1
   11.620     16      1
   11.640     10      1
   11.660     11      1
   11.680     14      2
   11.700     10      0
   11.720     19      3
   11.740     17      1
   11.760     11      0
   11.780     16      0
   11.800     10      0
   11.820     16      2
   11.840     18      1
   11.860     10      1
   11.880     15      1
   11.900     14      0
   11.920     11      1
   11.940     14      0
   11.960     11      0
   11.980     15      0
   12.000     11      1
   12.020     12      3
   12.040     16      4
   12.060     16      4
   12.080     16      2
   12.100     15      2
   12.120     20      3
   12.140     15      3
   12.160     18      2
   12.180     14      1
   12.200     20      2
   12.220     19      3
   12.240     17      1
   12.260     22      2
   12.280     17      2
   12.300     14      2
   12.320     18      2
   12.340     20      2
   12.360     14      1
   12.380     20      2
   12.400     20      2
   12.420     21      4
   12.440     16      1
   12.460     20      1
   12.480     18      2
   12.500     18      1
   12.520     14      1
   12.540     19      1
   12.560     18      1
   12.580     20      3
   12.600     20      2
   12.620     12      0
   12.640     16      2
   12.660     19      1
   12.680     20      2
   12.700     16      1
   12.720     22      1
   12.740     18      0
   12.760     18      1
   12.780     17      1
   12.800     18      1
   12.820     18      1
   12.840     22      4
   12.860     16      1
   12.880     17      2
   12.900     14      0
   12.920     20      0
   12.940     14      0
   12.960     14      0
   12.980     15      1
   13.000     17      0
   13.020     14      0
   13.040     14      0
   13.060     13      1
   13.080     18      1
   13.100     17      1
   13.120     16      0
   13.140     12      0
   13.160     17      1
   13.180     19      2
   13.200     16      1
   13.220     15      0
   13.240     19      1
   13.260     14      2
   13.280     18      1
   13.300     14      1
   13.320     17      0
   13.340     15      1
   13.360     15      0
   13.380     17      1
   13.400     17      2
   13.420     20      2
   13.440     17      0
   13.460     19      1
   13.480     21      1
   13.500     15      0
   13.520     17      0
   13.540     15      1
   13.560     19      1
   13.580     15      1
   13.600     19      0
   13.620     15      0
   13.640     16      1
   13.660     17      1
   13.680     18      0
   13.700     18      1
   13.720     19      0
   13.740     20      1
   13.760     20      1
   13.780     17      2
   13.800     17      2
   13.820     19      2
   13.840     22      1
   13.860     18      3
   13.880     19      3
   13.900     17      0
   13.920     13      0
   13.940     17      3
   13.960     16      0
   13.980     19      1
   14.000     14      0
   14.020     15      1
   14.040     14      2
   14.060     16      0
   14.080     15      0
   14.100     16      1
   14.120     14      0
   14.140     13      0
   14.160     18      1
   14.180     18      4
   14.200     16      1
   14.220     17      0
   14.240     18      2
   14.260     21      4
   14.280     20      3
   14.300     17      3
   14.320     17      3
   14.340     22      7
   14.360     19      0
   14.380     15      0
   14.400     16      2
   14.420     15      1
   14.440     18      0
   14.460     19      2
   14.480     19      1
   14.500     19      1
   14.520     14      1
   14.540     11      0
   14.560     18      2
   14.580     16      0
   14.600     13      1
   14.620     14      1
   14.640     11      1
   14.660     14      1
   14.680     13      1
   14.700     15      1
   14.720     14      1
   14.740     13      0
   14.760     17      1
   14.780     15      1
   14.800     18      2
   14.820     14      0
   14.840     17      1
   14.860     15      1
   14.880     18      3
   14.900     18      1
   14.920     14      2
   14.940     17      1
   14.960     18      2
   14.980     22      1
   15.000     18      0
   15.020     19      2
   15.040     15      0
   15.060     21      2
   15.080     22      0
   15.100     16      0
   15.120     18      1
   15.140     18      1
   15.160     18      2
   15.180     15      1
   15.200     20      0
   15.220     15      0
   15.240     18      0
   15.260     16      0
   15.280     13      1
   15.300     18      0
   15.320     21      2
   15.340     20      1
   15.360     19      0
   15.380     19      0
   15.400     19      2
   15.420     15      0
   15.440     17      2
   15.460     18      1
   15.480     17      1
   15.500     18      2
   15.520     20      1
   15.540     19      0
   15.560     17      1
   15.580     15      1
   15.600     18      1
   15.620     21      2
   15.640     22      2
   15.660     20      0
   15.680     14      1
   15.700     21      1
   15.720     20      1
   15.740     20      0
   15.760     17      0
   15.780     14      0
   15.800     21      1
   15.820     19      0
   15.840     21      1
   15.860     19      0
   15.880     24      1
   15.900     17      0
   15.920     21      3
   15.940     16      0
   15.960     16      0
   15.980     20      0
   16.000     20      0
   16.020     15      0
   16.040     22      1
   16.060     22      1
   16.080     16      0
   16.100     22      1
   16.120     18      0
   16.140     19      1
   16.160     19      0
   16.180     19      3
   16.200     18      1
   16.220     19      1
   16.240     18      2
   16.260     20      1
   16.280     20      0
   16.300     23      1
   16.320     19      0
   16.340     23      2
   16.360     22      2
   16.380     19      0
   16.400     17      0
   16.420     18      1
   16.440     21      1
   16.460     17      2
   16.480     15      1
   16.500     14      1
   16.520     22      1
   16.540     19      1
   16.560     24      2
   16.580     18      1
   16.600     19      1
   16.620     18      2
   16.640     20      2
   16.660     16      0
   16.680     19      1
   16.700     19      1
   16.720     18      0
   16.740     21      0
   16.760     19      1
   16.780     22      2
   16.800     17      0
   16.820     19      0
   16.840     19      0
   16.860     13      0
   16.880     18      1
   16.900     17      0
   16.920     18      0
   16.940     15      0
   16.960     18      0
   16.980     16      0
   17.000     16      0
   17.020     19      0
   17.040     13      1
   17.060     20      0
   17.080     18      1
   17.100     14      0
   17.120     14      0
   17.140     19      1
   17.160     13      0
   17.180     20      2
   17.200     19      0
   17.220     18      1
   17.240     18      0
   17.260     17      1
   17.280     20      0
   17.300     14      1
   17.320     14      1
   17.340     22      1
   17.360     19      0
   17.380     15      0
   17.400     17      0
   17.420     15      1
   17.440     18      2
   17.460     17      0
   17.480     18      0
   17.500     20      0
   17.520     23      1
   17.540     20      0
   17.560     18      1
   17.580     18      1
   17.600     21      1
   17.620     16      0
   17.640     17      1
   17.660     18      0
   17.680     18      0
   17.700     13      1
   17.720     17      0
   17.740     17      0
   17.760     17      0
   17.780     17      0
   17.800     18      1
   17.820     20      0
   17.840     19      0
   17.860     17      1
   17.880     16      1
   17.900     24      4
   17.920     17      1
   17.940     14      2
   17.960     21      0
   17.980     18      0
   18.000     15      0
   18.020     16      0
   18.040     12      0
   18.060     17      0
   18.080     15      0
   18.100     16      1
   18.120     14      0
   18.140     18      1
   18.160     20      0
   18.180     16      2
   18.200     18      1
   18.220     16      0
   18.240     21      4
   18.260     21      1
   18.280     17      2
   18.300     18      1
   18.320     21      1
   18.340     20      2
   18.360     22      2
   18.380     20      2
   18.400     21      1
   18.420     20      2
   18.440     15      1
   18.460     20      1
   18.480     15      2
   18.500     23      1
   18.520     20      1
   18.540     14      1
   18.560     24      2
   18.580     22      2
   18.600     26      2
   18.620     20      1
   18.640     15      1
   18.660     20      2
   18.680     19      2
   18.700     17      2
   18.720     17      0
   18.740     18      1
   18.760     18      1
   18.780     15      0
   18.800     18      1
   18.820     18      1
   18.840     17      0
   18.860     20      1
   18.880     22      1
   18.900     16      0
   18.920     17      2
   18.940     16      0
   18.960     17      0
   18.980     16      1
   19.000     16      1
   19.020     21      2
   19.040     15      0
   19.060     16      1
   19.080     18      0
   19.100     15      0
   19.120     16      0
   19.140     16      1
   19.160     18      0
   19.180     20      1
   19.200     16      0
   19.220     16      1
   19.240     20      1
   19.260     14      0
   19.280     18      0
   19.300     20      0
   19.320     21      1
   19.340     19      2
   19.360     20      2
   19.380     22      3
   19.400     20      1
   19.420     21      2
   19.440     18      2
   19.460     12      1
   19.480     20      2
   19.500     17      1
   19.520     15      1
   19.540     15      2
   19.560     19      2
   19.580     21      2
   19.600     19      2
   19.620     20      1
   19.640     19      2
   19.660     18      2
   19.680     19      1
   19.700     18      2
   19.720     19      2
   19.740     20      2
   19.760     18      1
   19.780     15      1
   19.800     18      2
   19.820     14      2
   19.840     14      0
   19.860     15      0
   19.880     14      0
   19.900     16      1
   19.920     14      1
   19.940     13      0
   19.960     15      0
   19.980     14      0
   20.000     19      1
   20.020     15      1
   20.040     14      0
   20.060     17      1
   20.080     18      2
   20.100     13      0
   20.120     13      0
   20.140     15      0
   20.160     15      1
   20.180     13      0
   20.200     18      3
   20.220     15      0
   20.240     15      0
   20.260     16      1
   20.280     16      1
   20.300     16      0
   20.320     15      0
   20.340     17      0
   20.360     16      1
   20.380     17      1
   20.400     17      1
   20.420     16      0
   20.440     18      0
   20.460     15      0
   20.480     15      0
   20.500     17      1
   20.520     16      1
   20.540     14      2
   20.560     17      2
   20.580     17      0
   20.600     13      1
   20.620     13      1
   20.640     16      0
   20.660     15      0
   20.680     18      3
